x,y,Y,diameter,pitch,depth
0.299576055018,0.313535123781,35.3981038216,176.075677,514.354224,97.033819
0.309895512913,0.329570692157,32.2647560474,258.479719,433.668866,128.853668
0.299377079413,0.313895139173,35.5516431111,141.530395,457.453977,107.846801
0.30341870252,0.315842124481,32.8435521397,444.033732,756.640571,92.418619
0.300372811374,0.315031681188,34.2334111313,140.147942,449.991083,324.728252
0.302618178473,0.316957298539,32.660499599,148.566543,406.191283,456.494328
0.300692817107,0.315875249347,31.0698457839,151.47422,307.974564,323.583508
0.310436894754,0.31851452813,26.5855866625,349.230029,694.002123,316.191992
0.298795085488,0.312265865548,34.2570124914,63.134627,210.802676,444.171828
0.299473555347,0.313829198597,35.5744454326,136.263345,716.228477,478.340211
0.298869605958,0.313179164701,36.4502965827,52.886613,422.768822,102.915873
0.301338750389,0.316786282375,34.262745432,166.571767,429.311285,165.78334
0.299571121715,0.314782938632,33.8213320541,111.146313,323.508495,378.803432
0.301013643895,0.314823590775,32.3673288694,209.209771,290.535642,104.783909
0.363206579592,0.392189524621,20.7010150669,287.997442,428.307274,423.602151
0.299452154901,0.312186770302,33.4120051458,85.99947,232.5909,331.620133
0.302104755744,0.317673072353,29.7161761395,163.586878,317.791007,395.006463
0.305679278983,0.320431050299,30.1131742017,347.897141,775.940305,238.899702
0.296145107626,0.307195033645,22.095708237,434.264494,781.838984,421.516083
0.299564895815,0.313990318489,35.640968075,145.650768,727.361006,329.910096
0.302352470879,0.316682731756,32.9020045122,227.202382,747.597571,492.452296
0.311059879617,0.316817018254,23.1760458127,369.909933,667.057038,373.85308
0.298919988399,0.313185217432,35.9764298426,81.56417,503.465566,436.295295
0.298872650107,0.313220633172,36.2601320821,72.706351,578.883893,473.610241
0.300581922003,0.31396506586,31.7060826687,153.603203,278.278309,198.142758
0.298882539486,0.313203231294,36.2934127147,64.743955,488.955283,263.719928
0.303537468851,0.318220677144,33.2820927314,264.438969,659.438004,182.725342
0.299135222592,0.313577188574,36.2061354631,172.95403,789.090512,90.799913
0.334440006419,0.356661025979,21.4479652579,258.876536,353.608872,458.748588
0.298990648775,0.313436002508,35.9641921542,97.87804,567.087394,331.333195
0.299530099658,0.313650674491,35.0039864414,130.156775,523.080487,369.465527
0.302524076629,0.314743867028,31.1147629504,124.55781,244.955517,327.543537
0.301327951199,0.3179725382,31.6262492163,157.966539,333.685446,315.508092
0.312430231528,0.315809782227,22.8418117605,279.117323,525.368621,469.444762
0.298777723409,0.313148728505,36.4807433112,56.208899,417.029084,57.802683
0.315079778287,0.329266236811,24.7855897794,210.686745,323.09219,460.623902
0.306089900867,0.317918605916,28.9385657575,147.526957,259.37222,423.860331
0.305045675941,0.322375689333,30.1550529204,362.920107,570.71274,122.403944
0.29877100772,0.311988589665,33.6114407317,74.793691,155.862737,106.069953
0.337473700882,0.362308119875,25.6492825687,290.190164,440.144845,260.63381
0.29890096041,0.313259985727,36.4685227854,127.041292,737.336664,61.966255
0.299711369701,0.314155887428,35.5833080698,173.768014,744.216943,207.417471
0.29901326309,0.313430549534,35.7589111665,90.471734,447.457365,286.203155
0.310743378021,0.319815124387,26.6683978402,331.196214,674.772792,353.760269
0.299948129968,0.314807569689,34.7638711785,153.065288,605.034163,433.211937
0.299287016367,0.313392301502,35.7507061766,178.138956,522.812799,72.063901
0.298907124452,0.313291498359,36.51385625,114.074152,789.71368,71.037482
0.300575110848,0.315655479844,34.7200645394,187.357446,781.621012,451.195727
0.300190193011,0.3126967414,29.8913847335,92.05853,161.849019,377.197354
0.30008524939,0.314936849175,35.3324275186,186.639862,783.324464,254.210677
0.300025990166,0.314132656428,35.5834311179,285.16734,752.320821,73.693754
0.300316182671,0.31457907589,35.2885585077,293.538148,767.962242,85.526761
0.328737879265,0.267499858384,10.0022783667,380.03505,517.581613,461.513868
0.316229025977,0.321349336135,22.3238470145,349.40139,542.080278,247.780765
0.2989026993,0.313384437438,35.7889612877,83.466423,410.300509,254.382157
0.30955144431,0.317457325696,28.6819470002,248.622573,505.25416,294.038466
0.298870471599,0.313101086874,35.9222533551,63.193134,334.611128,226.14824
0.301037316655,0.315429517851,34.6417153477,252.987057,758.762381,153.356565
0.298849127025,0.313267168695,36.3954400875,106.653698,593.444576,68.291881
0.298913021454,0.313183865866,36.0615026033,75.381851,487.989752,399.637283
0.300085467913,0.314484102214,35.3538116519,222.007135,755.085257,136.513032
0.305137911424,0.315718267811,29.6591980183,213.106568,505.168987,453.415206
0.303012373725,0.318718780554,33.09055971,280.533046,788.125401,234.778173
0.310280288076,0.318121325378,28.2311827392,473.189726,717.903178,139.974106
0.298979011851,0.313310838921,36.2817805643,96.973702,689.53454,241.685818
0.301366926563,0.316862733035,33.5755570798,186.279477,608.40341,439.906655
0.303881990163,0.320018938959,31.6095165598,271.584079,356.74749,115.146484
0.326745515005,0.350238168444,24.2365687964,264.508771,372.417656,337.712063
0.313379632335,0.322962583093,26.0507830562,397.68679,669.422043,219.597313
0.306406980624,0.322144730731,31.8142481927,191.879101,442.505571,297.81004
0.298931349273,0.312196529978,34.1920499355,67.090803,218.065085,400.237447
0.370918240711,0.401029569765,20.6830868665,317.290066,435.063319,335.509123
0.301332902048,0.31645963811,34.224539566,192.891662,632.475877,297.618651
0.300413461321,0.315509190517,34.7625574136,246.236419,378.397372,63.562445
0.302598497508,0.321167913607,33.3220797649,435.774218,604.500709,71.258403
0.298927770558,0.313242122287,36.1025165166,95.877951,526.436006,171.152629
0.30985139081,0.329257792741,21.8531150552,369.423909,612.937913,335.966445
0.302310553073,0.319462625249,33.2355593236,244.016435,592.215742,179.886761
0.300123347852,0.31494028461,35.1447265413,169.832576,770.765577,424.76302
0.299459678517,0.314096100229,34.7990543158,113.577933,436.048749,429.093115
0.328843156481,0.354209710547,25.057862804,282.674827,387.062743,277.221061
0.29867942449,0.313176639855,35.8214894132,55.311211,279.782632,233.274069
0.299700116085,0.315907229482,30.0547732992,105.361991,194.772597,399.892075
0.301944294674,0.315850239446,33.5456603889,184.630172,472.458157,208.845834
0.391011242132,0.369421205586,14.0267115132,355.696172,461.404716,413.171213
0.299511266426,0.314025598001,35.8264729448,193.663073,774.527126,125.952707
0.299476342719,0.31407010975,35.8434596905,166.573317,784.201221,189.026266
0.298934029685,0.313249099425,36.0634346745,85.931508,512.860255,265.743921
0.312547197149,0.319281304277,30.1465384396,361.456021,502.780398,110.088793
0.299639761363,0.31446153833,35.77173618,183.71722,433.198849,54.628295
0.298941210413,0.313286535305,36.4050439911,139.93131,717.21098,64.008295
0.309505096308,0.32998111677,26.6136151639,309.931931,607.821265,339.128162
0.303284280594,0.316753088382,32.3335468282,233.35581,707.236001,455.844742
0.305701533648,0.32197001582,29.5921597731,355.840813,792.960524,263.728538
0.305069609176,0.321929656,32.9254875316,399.879797,642.677638,90.48404
0.304627219101,0.320407140814,30.4582882623,287.450389,780.108147,463.606951
0.283104746325,0.298437415552,18.7453955582,499.262832,786.349216,493.923665
0.299021358513,0.313367251263,36.2663048904,135.457317,676.213009,91.50989
0.298889580218,0.313212812847,36.4127802178,66.17274,646.770202,482.848028
0.308929246324,0.315483775326,24.7196494577,386.256743,724.137788,322.057731
0.298917872726,0.313257247508,36.6118797052,58.215581,698.941162,96.899549
0.304299424043,0.316730796165,32.9186992763,360.832155,706.413913,113.116679
0.298945764875,0.313315846029,35.9901319915,122.234421,541.341496,121.245528
0.298936878961,0.313308198412,36.3197429237,106.005338,635.763577,115.418771
0.305910461545,0.313236516254,22.0886151712,488.249612,756.360734,250.805084
0.301987509774,0.318330754072,34.0798104296,245.53109,618.133489,146.436733
0.313157920528,0.320785809364,22.786820671,391.692988,656.859385,309.678077
0.323515980354,0.313863929864,19.2730205875,325.347195,521.755988,364.689648
0.299063098649,0.313426491152,36.2468253492,158.496803,677.064077,72.437125
0.336118029675,0.31247155932,17.2891725578,318.180896,498.061539,436.281889
0.302356405115,0.317877428954,30.6786896933,118.96122,227.222959,379.92105
0.298993975771,0.313288142718,35.9449955065,97.45849,515.824987,233.789568
0.299991092839,0.31319507573,32.2135758168,74.428375,168.747649,370.392077
0.299508376783,0.314205419372,35.2022949953,135.291944,592.590486,419.25221
0.299479293464,0.313462252542,35.0118203546,121.287439,498.143672,416.292491
0.298939620645,0.313322255653,36.4613435519,85.204236,763.868051,206.52235
0.300001243161,0.314220327451,35.5591456253,235.574251,694.934187,90.364912
0.308084952771,0.322216480812,27.7963194409,318.603568,552.259225,194.882241
0.306477157231,0.319285730535,29.8256282904,356.198514,754.761057,218.585239
0.31011254378,0.32533460384,29.8720691377,473.586173,659.684138,113.28742
0.299071716887,0.313334701337,35.8560632436,144.378085,532.874274,98.588322
0.323184178452,0.331325105009,26.2950938289,275.186937,470.492819,283.769528
0.316514572764,0.330309811015,29.6568047169,286.990257,467.336339,167.394317
0.337316066922,0.349810041369,23.596106865,274.216823,453.607923,381.07397
0.299416708852,0.314056683133,35.3021683446,124.526869,446.899549,189.821609
0.31043097931,0.334831983871,25.6173957809,374.343421,600.77259,209.708563
0.299246624241,0.313592822471,35.7287257345,117.409999,644.170451,471.53915
0.299615665317,0.314012686331,34.5118776955,107.515772,339.632212,293.952228
0.298853341666,0.313161790096,36.2874976456,60.629802,497.259008,446.448392
0.300549052703,0.315491345143,34.8225635355,182.473561,631.272965,242.116556
0.30385612374,0.318366000489,32.3163093145,320.88634,768.205071,186.602994
0.310618857416,0.329977387041,27.0748256515,210.317883,356.35893,399.708933
0.298950503218,0.313335956754,36.5185039466,67.120702,796.435734,424.623381
0.29898632391,0.313188869897,35.5611412823,103.055187,358.375231,120.085037
0.300923287704,0.315098005839,34.256243806,186.217568,669.804134,397.244208
0.312075141626,0.3241940273,25.3535623,196.305527,313.358358,494.251237
0.306896622455,0.320105113694,27.8022951489,378.373887,766.062594,262.33818
0.304886602482,0.30529061003,18.4070600942,441.405774,672.109804,362.723894
0.299322743003,0.313871940429,35.3354477878,112.965333,445.989517,250.839173
0.308096166344,0.323460754677,30.9367072615,374.326291,652.628881,136.396692
0.301420876258,0.316414760127,34.5417667551,226.678107,648.106302,160.558134
0.309534537695,0.315964324495,24.801162755,342.144904,683.083993,429.137974
0.299208419189,0.313514232048,35.8162827521,119.141898,696.592908,496.030513
0.2989287145,0.313281520462,36.4388397672,70.845767,693.766793,359.693355
0.299124275351,0.31368848093,35.829762892,122.214142,584.571479,218.798683
0.300641116996,0.315612427964,34.964354404,243.012116,789.023347,156.747767
0.30501002782,0.318467180058,30.8221219022,278.479309,743.247191,395.825641
0.299244016859,0.31380104657,35.6961918754,118.759965,599.476946,349.337812
0.299495450971,0.313876542644,35.6680182584,141.48277,669.67066,273.037582
0.298982640971,0.313326571957,36.2702444112,105.412963,658.396714,161.138232
0.302815228843,0.320783705883,33.3690029228,325.330086,609.779922,100.984482
0.299012886113,0.313385181361,36.268477302,102.7071,799.0379,371.132641
0.303113931397,0.319157596939,32.8799669026,254.154492,792.096508,371.021265
0.298854316268,0.313241927189,36.3928707458,75.291285,552.727153,139.657568
0.300057011956,0.314422328002,35.2353058464,179.006957,669.676906,213.173973
0.300325342682,0.314117064206,33.7378744342,156.62772,520.58473,460.90832
0.299054168707,0.312352234522,34.1522060213,72.806412,221.642744,300.029116
0.313386250859,0.321029893679,18.3793716003,389.048796,556.809058,272.839094
0.300340464491,0.311898796225,31.6349821421,109.752472,251.911124,438.504365
0.308542476499,0.32217566753,29.5757478169,292.286913,650.951323,314.706322
0.300266578708,0.314956995136,34.2450728497,170.900387,552.164562,286.568451
0.306712280109,0.318160757251,30.5846550072,330.475717,720.855984,213.906298
0.301414072659,0.317961041695,31.5870550615,145.968194,342.973712,486.247617
0.307131794223,0.318958276179,27.8980970077,345.402756,749.253175,325.573291
0.299121217613,0.313384702164,35.7768680222,149.080881,536.536367,103.834865
0.300194164223,0.314833109544,35.1570311531,187.073892,759.87238,273.169092
0.298986951743,0.313305818953,36.2142288489,93.855901,691.071355,382.897371
0.299840523345,0.314405469892,34.8330135665,133.404394,453.799949,251.659679
0.299460438492,0.31424489776,35.6167636817,165.363055,608.477706,140.80181
0.29897794208,0.313334159929,36.2697350256,115.543507,678.085684,134.033756
0.323763239494,0.346486453187,29.2222576396,305.645604,447.087468,158.768158
0.328214750066,0.317300290223,20.7239866775,324.196637,509.881584,312.709737
0.299887695376,0.314786444777,34.765082402,166.29702,569.014598,246.101613
0.29903616887,0.30670580732,21.8608826845,420.253684,755.744538,420.694392
0.298996207519,0.313339665219,36.2522220009,106.814903,715.225868,219.179947
0.304910837369,0.321764542648,27.7631902694,191.08406,259.646489,266.905243
0.298955790574,0.313343756742,36.4997491206,84.368568,798.404379,184.821761
0.308003240521,0.327351238368,28.2255909651,196.193688,359.289682,422.454444
0.298907972714,0.313268530438,36.582910309,50.260559,715.042756,395.374605
0.299534785716,0.311524516799,30.9230625997,100.172104,162.21442,180.933506
0.298939856744,0.313284125372,36.3656044157,81.705651,674.942623,282.234392
0.298980234396,0.313303192364,36.2290229922,91.979216,682.909473,372.360116
0.303239834038,0.316733241595,33.0723048813,251.469822,700.687607,252.090754
0.299289798304,0.313391818026,34.9242324531,88.235538,335.791852,406.56265
0.299190094615,0.313556224811,35.5203272604,114.733432,539.031834,352.754545
0.298794494753,0.313318362691,35.4473314787,67.543921,299.266706,347.992235
0.306443097552,0.309718774841,21.4713718244,443.565045,727.719453,312.637777
0.389078367817,0.357165650314,12.9661849395,351.020636,462.897957,459.524573
0.308191449126,0.309465098497,20.6759685608,419.853606,688.565599,352.439276
0.288381285355,0.29364033737,17.6653112028,476.915491,733.183243,445.021939
0.311188126187,0.325146170864,21.5687600235,383.860336,629.472712,333.217379
0.299182503103,0.313462518012,35.3830115644,113.888083,533.414231,445.694449
0.286755627722,0.28839225876,15.0999948272,484.195197,678.63649,432.231081
0.302417679946,0.316677070104,33.4650371912,346.551039,775.338417,121.517447
0.299026068474,0.313371624422,36.3291723057,163.898426,690.044663,59.668987
0.298913941803,0.313285906606,36.4614297438,96.193416,749.282534,127.544915
0.302879709632,0.317816843,26.7090725978,355.886799,799.902576,474.482572
0.298938593625,0.313284118454,36.3560661812,81.785488,637.767124,234.388838
0.299630929826,0.313954470053,35.6847956659,186.314107,684.339983,126.827631
0.327070352411,0.352162445634,24.811585653,251.946648,386.256147,368.317795
0.303601037302,0.325058001627,20.9080165949,338.735522,594.225356,458.475688
0.298918342982,0.31324879115,36.4897706727,88.447558,677.289355,97.289722
0.298987277624,0.313356674033,35.8672206945,107.517354,464.6594,142.893968
0.298717014527,0.312463244506,35.0048695452,56.588686,219.324605,312.835388
0.298908353034,0.313266150918,36.5057532942,57.531586,624.790357,291.936964
0.298923132548,0.313294966841,36.6319349495,62.11381,778.990459,83.44737
0.303317918399,0.317198267508,34.7104081319,331.03599,482.023365,57.905635
0.307126182863,0.318535593229,29.0759202086,272.610903,535.262616,231.968088
0.303872958602,0.316580246706,25.7095573379,367.587622,773.274997,421.411193
0.311780743521,0.316961627207,24.5084920129,422.137351,710.19345,244.036596
0.298844533065,0.313212667138,36.4259049577,81.689709,525.446901,75.611167
0.299376022489,0.313582163421,35.1884482612,123.167844,528.740183,392.153888
0.299176796663,0.313814914108,34.9397937404,143.951215,338.826171,94.543173
0.303486068048,0.321674390153,31.7112617948,388.806053,582.753541,95.758542
0.304269575885,0.319015694559,32.3762016227,239.47684,649.828486,322.36073
0.313864778469,0.327039955251,28.5265996198,217.250867,451.531255,423.497224
0.34587155723,0.344230246139,19.7091604606,290.450337,461.86936,467.322187
0.298922059262,0.313298039405,36.562375735,89.315557,778.85579,82.898833
0.303476576524,0.31775212339,32.4193003256,223.293058,654.266169,429.344765
0.30743285276,0.316041117739,27.8775402511,230.258511,508.528767,472.517428
0.302331075249,0.317015495533,32.3102640387,145.165434,364.979465,451.524367
0.308317930321,0.327133577391,29.6507359376,289.028983,617.129974,279.533412
0.31189821925,0.328090701834,25.764756585,182.99337,270.796673,474.998349
0.310814833531,0.335136110035,22.8775360407,404.415395,609.414316,231.741406
0.314429013758,0.334955110469,27.1612282482,234.770198,368.668318,307.664597
0.303760535855,0.317719867363,32.3622593372,261.742825,742.736122,318.63522
0.301129748668,0.317513694845,34.0714320404,291.890884,584.364177,92.23302
0.299660983586,0.314590315142,34.4863128777,209.186503,348.693557,73.10762
0.299050097697,0.313409286397,36.1713562745,113.300158,735.933647,263.519794
0.299461918027,0.31402378868,34.8693275712,114.428877,442.136445,405.141134
0.298911465944,0.312537449146,32.4168505564,80.21512,152.887362,169.668642
0.295456152769,0.296066404367,17.4216739274,420.920196,665.07712,483.617579
0.29889326567,0.313259687963,36.4642705838,61.249858,577.037323,224.250884
0.316569955449,0.33509882599,29.5103370568,238.945477,443.010178,258.354302
0.304672789569,0.317414028328,30.7704755956,244.568944,532.46271,240.284249
0.29951349596,0.314333930473,35.1025171452,125.384706,423.498473,194.463373
0.300899267868,0.316142607241,34.3261472493,155.462568,438.745172,201.479208
0.303889506287,0.319003598165,30.1561033921,242.040164,313.121381,147.122312
0.30907745858,0.320694375006,23.1131476735,331.573461,630.614181,495.262994
0.309394739941,0.317376584511,26.5630810548,336.246144,702.148588,372.802181
0.302229992653,0.317725224499,33.5180417821,236.499496,782.222371,360.289501
0.299006491211,0.313369320806,36.2706795117,118.154186,759.992217,178.361008
0.301200536266,0.316934080635,33.4079388901,190.439686,571.571895,339.646615
0.299055013885,0.313390742317,36.1645004956,111.516483,703.066704,242.704768
0.304407870903,0.320461786223,33.3176083114,347.034104,647.943832,102.232956
0.299151446743,0.313491176818,35.9922808297,115.237981,713.77765,386.683712
0.299345529263,0.305381347987,23.110173171,337.938722,700.115507,818.600757
0.205802788548,0.216293823325,6.43456421275,413.553456,549.461778,846.832146
0.302327386713,0.31342440657,26.926909986,298.979359,725.050771,844.897567
0.289075133384,0.305407799835,18.7043702471,336.971632,602.120267,821.995335
0.304379120862,0.318747410093,29.6638347877,239.241567,630.762888,885.231601
0.301496116515,0.314264707227,31.4320719325,174.18228,475.802454,631.67738
0.298928144573,0.313409367304,35.6583001362,117.257776,642.211689,797.029072
0.281619796221,0.298730708728,20.0904093543,454.560759,783.858851,702.323887
0.28928024187,0.30992877776,18.5263073646,325.437734,581.790366,774.779789
0.282763898614,0.297339005225,20.2623077695,431.816581,765.7188,740.185222
0.298514107106,0.312629820612,35.5416628453,71.783852,355.390085,723.055789
0.302533658477,0.315513503185,29.8925125112,117.247121,233.15149,618.461633
0.422424594745,0.396096402952,9.57072953043,320.973914,422.940358,852.753578
0.298742660001,0.313277145282,35.2557122459,118.995237,560.892749,730.679451
0.30257059027,0.316255789281,31.2833034857,234.375124,708.006209,851.298015
0.299950677521,0.314279216537,34.7401872644,167.253518,727.553196,612.522254
0.29748525352,0.312541533832,34.1322285176,81.650454,275.112364,668.402598
0.300572671629,0.315272008348,26.9304439535,330.487337,794.223864,701.840843
0.258006613891,0.205544332155,6.35184389486,380.042145,522.902376,776.660895
0.300369853015,0.315327141456,33.7784329204,197.823396,757.045039,875.066223
0.298858774768,0.313306066658,36.5675984792,55.531113,704.446769,816.654024
0.300453897295,0.314665832063,33.8565465711,193.503031,735.890914,661.744125
0.327727589797,0.340970051465,20.6253758787,230.30094,341.517586,685.121954
0.301246162332,0.315165905089,32.875810015,200.27993,664.628325,697.488774
0.283316289691,0.290981942657,18.3179094635,430.491349,718.420879,656.844287
0.3068294183,0.320514094968,25.5876764963,287.618008,622.594895,665.623506
0.298765514421,0.313206543278,36.4049399157,69.070137,644.313679,782.99005
0.299175474361,0.313491352277,35.2847025086,133.705481,650.48746,703.39813
0.298230103972,0.314808318037,32.5720557572,120.079996,322.40118,752.15907
0.298755601418,0.313236280359,36.3475088552,70.74093,601.615532,818.352762
0.300823863866,0.325512137249,26.8312547973,143.451852,233.582929,835.514317
0.300035776977,0.314061532093,33.8029975669,181.757279,675.660574,796.113497
0.298815500657,0.31328627483,36.3758064457,84.729702,772.191546,813.232905
0.303041362585,0.320140622114,26.9547395091,243.823835,550.684423,656.308262
0.299269874785,0.31401110156,35.4725844983,142.183467,754.840791,830.652007
0.298760061186,0.313433725405,35.6575467147,109.220601,582.496849,852.381012
0.300545206689,0.3156688747,33.2269535468,183.105829,620.207099,825.55481
0.290227539972,0.29694077384,20.494100906,392.934205,725.066617,707.679378
0.308449383099,0.323860726972,29.0593670692,182.009957,401.212265,740.222364
0.301661027629,0.317210323442,33.178116035,225.124607,795.981971,612.161853
0.273579528154,0.291310215241,15.4699034574,467.93671,690.580124,726.422402
0.238570616753,0.264219196011,10.4791307687,408.505975,581.310009,699.342759
0.300209544658,0.315071110895,33.528108716,178.727774,628.494402,810.4456
0.298860346461,0.313287200196,35.8753616099,108.793598,661.165555,802.71969
0.341247054816,0.361398809073,19.380580184,250.565456,342.07265,621.960639
0.34349579697,0.365360678335,18.2050363085,255.154734,330.114162,664.736839
0.299884535282,0.3145829762,34.7113787951,169.887472,746.603308,702.456686
0.299052087232,0.312879422844,34.8574216237,119.379512,501.048117,623.834073
0.306571278421,0.313947320535,25.1698129132,311.480563,673.311122,627.924814
0.303797024157,0.318787815825,23.3139973554,271.919734,547.084547,639.908616
0.302962276629,0.317843291944,30.9111986864,253.171957,755.090132,760.647796
0.33255395552,0.337833377365,20.5087731574,255.907164,449.022233,792.750896
0.316981629308,0.338406785819,21.4505152419,210.41217,282.298624,674.522135
0.299337296045,0.313793962459,35.1301818537,146.118497,687.186792,845.19116
0.302897217154,0.312326466183,26.2363391895,306.928288,717.203557,756.122271
0.298919920875,0.31271345228,34.3425191375,100.456495,352.496837,795.792675
0.310180015413,0.303652060373,18.8746638147,281.322189,513.370331,764.27048
0.300181160369,0.313224268817,33.3271768432,63.319689,167.718669,898.548085
0.298644842911,0.313105298499,36.2881900102,55.975318,446.022493,751.166345
0.320928722469,0.339372633144,19.2362700249,225.230223,290.833224,799.487279
0.298968319973,0.310292662853,32.0305258529,91.364903,225.859617,715.883735
0.303256311119,0.317048597169,31.4213352948,224.66912,652.813938,647.576378
0.322093038864,0.339196815754,25.7404990472,219.807227,427.571021,649.654406
0.285717443816,0.291276530802,18.8566471269,391.481719,685.572472,812.46225
0.298432599967,0.313160014054,34.3177988837,89.393228,307.507118,611.162004
0.293180726454,0.297277784513,19.689371043,362.521512,658.822682,789.054149
0.303147878026,0.31732081615,31.2644284951,223.459337,646.90952,719.088216
0.305683341316,0.32291945027,29.3695960547,175.270248,383.758926,894.972143
0.283902706068,0.298781588173,20.4172749513,456.082844,792.84101,608.253194
0.297361504409,0.300142641425,20.66270903,381.909266,702.138968,601.928511
0.298870342692,0.313520124398,34.0186045422,125.428776,442.033836,718.4433
0.314492864478,0.331411984205,24.2055289623,182.667859,276.548368,758.557359
0.305580908179,0.316773383595,28.0791398666,269.572814,659.606436,707.403232
0.300508038445,0.316164924846,34.2857516602,191.755107,793.268389,759.576313
0.301648498064,0.315757662002,30.5191220323,201.978756,534.849,628.133223
0.316073417684,0.325498704698,25.5874788816,219.827191,448.080067,783.527436
0.298788795726,0.313154530004,36.5071413157,53.720104,614.417877,690.243558
0.30157213177,0.318018069236,29.6260824647,216.503743,553.179251,720.888399
0.295555538879,0.303980454796,22.5310547456,371.318005,742.363811,684.232567
0.287890837421,0.302246352057,22.0542243998,405.824955,783.03901,768.318405
0.300348579095,0.314298896647,33.41054069,190.692366,677.721242,845.3019
0.28653426361,0.289425741352,17.2132891872,402.417871,660.225439,658.079324
0.288677111735,0.291233019522,18.1879659389,407.475879,686.127877,636.064664
0.291000086089,0.301962502627,18.3610290243,355.13882,618.17643,708.242886
0.304805223554,0.320376729816,29.9415931768,169.014179,384.205367,773.993949
